class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
hunched_roundshoulder,53.66126110618068,98.29761364880966,56.60599870880274,100.52816218643903,53.95475832962474,0.42237687,0.35934946,0.62664044,0.38732338,0.36062685,0.68688846,0.38859946,0.3617999,0.6250739,0.36716104,0.40628502,0.6963013,0.370089,0.40713555,0.60659707,0.42457765,0.4851376,0.6582754,0.42231518,0.48022872,0.391391,0.6683826,0.52080584,0.7052408,0.6540681,0.5190577,0.19109237,0.60849416,0.39278778,0.5090815,0.5966526,0.4040709,0.27976045,0.83027315,0.59620875,0.29648352,0.809137,0.5824031,0.3210961,0.90971035,0.41446057,0.3287042,0.888807,0.41404435,0.23302658,0.9048146,0.5282977,0.11078057,0.8829393,0.5303928,0.2041074
hunched_roundshoulder,52.93810594437243,98.17721107412063,56.10032565360084,99.17201446635465,53.530446487816036,0.42087483,0.3591276,0.5793625,0.38558587,0.3603906,0.6191894,0.38697454,0.36126435,0.61479706,0.3656274,0.40728638,0.6887482,0.36885965,0.40808955,0.61272943,0.42227024,0.4830377,0.6391393,0.41972697,0.48021817,0.39864555,0.66907704,0.5204672,0.6927936,0.6496787,0.51977,0.2381668,0.6109448,0.39735514,0.4554775,0.5975227,0.41611496,0.2794433,0.8355257,0.5870208,0.26057583,0.81361747,0.58363277,0.31335363,0.9069505,0.41287556,0.43222466,0.8889796,0.4134306,0.24489276,0.90371656,0.5259245,0.09508202,0.8632597,0.5275128,0.16666773
hunched_roundshoulder,52.83713386986533,93.25485766383252,55.62119471351362,96.00578465394688,51.41863395871813,0.4228179,0.35977963,0.56141686,0.38601714,0.36107892,0.6798217,0.38768876,0.3614368,0.630491,0.3652448,0.40746424,0.67610025,0.36946806,0.4072945,0.62956434,0.42265815,0.48396307,0.6360808,0.42129374,0.48034617,0.37103072,0.669582,0.51964206,0.7188224,0.6559422,0.5198845,0.27460217,0.60997,0.3982636,0.3933464,0.5981009,0.41560838,0.24357109,0.85291827,0.5893094,0.25638294,0.82784736,0.58253545,0.32367003,0.90672386,0.41345868,0.4718716,0.8895849,0.41396722,0.21268463,0.90190667,0.52429146,0.10564951,0.87577033,0.5271939,0.18070744
hunched_roundshoulder,52.81435040434319,97.17514036060976,55.578553842525224,99.06535423227575,51.97140799843643,0.4222393,0.36026952,0.5560652,0.38590226,0.36161807,0.6737857,0.387833,0.36072215,0.6193496,0.36588717,0.4082888,0.6609814,0.36961743,0.40787482,0.62692094,0.4221428,0.48318273,0.63135016,0.42080337,0.47985107,0.37837574,0.6705041,0.5207731,0.7263769,0.65568984,0.5202622,0.2923218,0.6111785,0.39813337,0.37703508,0.6003414,0.41732565,0.25505623,0.83822834,0.58787316,0.2889621,0.8163372,0.5826096,0.34827074,0.9062134,0.41348296,0.40998894,0.8873636,0.4202581,0.20663325,0.90367436,0.523796,0.09773265,0.876245,0.52683914,0.1706209
hunched_roundshoulder,52.26876013745933,95.40776061097722,55.5612734639251,96.72333700739176,51.29573153479292,0.42239434,0.35959873,0.5684845,0.38608617,0.3607803,0.67401606,0.38734084,0.36103573,0.6275219,0.36669478,0.4078457,0.679759,0.37027246,0.40738973,0.6345121,0.42499048,0.48392802,0.64362806,0.4209019,0.4802161,0.37149185,0.6701247,0.5206506,0.71373695,0.6560526,0.5203798,0.2730535,0.6108206,0.3986207,0.37842786,0.5986093,0.41679922,0.24681292,0.83799386,0.59586066,0.2656665,0.8134636,0.59352756,0.31799906,0.9060904,0.41442212,0.43046552,0.8888576,0.41438174,0.19807997,0.9028534,0.5253987,0.1196247,0.8778827,0.5282957,0.18323472
hunched_roundshoulder,52.825062071213665,96.96627317579077,56.00862353380425,96.29410059919144,51.45307177251333,0.42366323,0.35965085,0.54555213,0.38796255,0.36148477,0.6738651,0.38901156,0.361494,0.62317187,0.36785322,0.40826875,0.6689573,0.3708368,0.40761074,0.62799644,0.42508012,0.48448554,0.6454549,0.41950902,0.48036954,0.36944532,0.66977453,0.5209496,0.7153558,0.6554332,0.5203999,0.24989441,0.6101436,0.3960183,0.3798601,0.59717596,0.41494107,0.25628737,0.8378991,0.5877339,0.25168002,0.82521415,0.5836936,0.31295994,0.9052569,0.41233602,0.3309141,0.88605326,0.42168188,0.17411926,0.90520424,0.5266751,0.12009963,0.88110983,0.5297385,0.17710368
hunched_roundshoulder,52.60210184907436,96.41955751386627,55.92866933938008,94.88235513926321,52.12329091501001,0.4240132,0.35947222,0.57507145,0.38769266,0.36086556,0.66948354,0.38874632,0.3614385,0.63307196,0.367728,0.40733537,0.6992348,0.3708211,0.407276,0.64269406,0.42502174,0.48302278,0.6243757,0.4218044,0.4796558,0.36815912,0.66980904,0.51947814,0.72181064,0.6560722,0.52039,0.28074992,0.6117007,0.3982006,0.3576705,0.601042,0.416949,0.24311042,0.8418437,0.5874034,0.25325137,0.8281722,0.58256996,0.33780375,0.90758985,0.41135564,0.41389504,0.88712066,0.41227856,0.19358638,0.9016961,0.5238091,0.11529619,0.87595767,0.5275551,0.18026994
hunched_roundshoulder,54.100442154465306,96.5654776752944,55.19917098507687,95.35661615447219,51.30415315803955,0.42331815,0.3593303,0.58693975,0.3878085,0.36064306,0.661122,0.38858438,0.36170337,0.6245076,0.3691765,0.40735736,0.6866195,0.37205088,0.407948,0.6257609,0.42356986,0.48328048,0.6271664,0.42123616,0.48023945,0.3848934,0.67051136,0.52092963,0.7332493,0.6545466,0.5203604,0.27618477,0.60963553,0.39684293,0.34803256,0.5964315,0.41525197,0.24505863,0.84204745,0.58767563,0.2372583,0.8278052,0.58222795,0.31048477,0.90856904,0.4104425,0.3754962,0.8878678,0.41203856,0.17023203,0.90269893,0.5255984,0.12128262,0.87658113,0.5291627,0.18709455
hunched_roundshoulder,54.61969620406083,102.2541236689446,56.316036687968186,101.2566701633126,51.485706416367655,0.42409116,0.35927334,0.5795342,0.38883007,0.36037368,0.6371241,0.38952312,0.3615356,0.61233366,0.3695937,0.40740535,0.6501622,0.37230062,0.4076818,0.5835474,0.4239596,0.48476917,0.66055745,0.4219259,0.47953635,0.36819947,0.66862714,0.519751,0.73869044,0.65279734,0.5189404,0.2350771,0.60980564,0.39668977,0.39325565,0.5958634,0.4155005,0.26197645,0.8333434,0.58727854,0.27391806,0.81115127,0.5829503,0.33587357,0.914947,0.42225242,0.19910948,0.8843655,0.43373832,0.15134701,0.9066316,0.52823395,0.13166556,0.88406134,0.5302156,0.19172683
hunched_roundshoulder,56.61206474663818,98.05951325434302,55.883665222938866,96.14238843734711,51.30543040341434,0.42630157,0.36154017,0.5470402,0.3917614,0.3616699,0.6163007,0.39270267,0.3618344,0.5995055,0.36941397,0.4060526,0.6599111,0.37172222,0.40748507,0.59486026,0.4208703,0.485004,0.6626773,0.420349,0.48105183,0.40761453,0.6708645,0.5195506,0.70715046,0.65619016,0.5201489,0.29026335,0.6095999,0.3953099,0.37500477,0.59729534,0.41512161,0.24846035,0.83844936,0.587404,0.25615716,0.825729,0.5823392,0.30959123,0.90875953,0.4119524,0.40383783,0.8878983,0.4131035,0.19701834,0.9068934,0.52409184,0.11675603,0.88262093,0.5276908,0.17440672
hunched_roundshoulder,55.36566838028984,99.03153113550587,56.095168860777484,101.67574325002789,51.759815568138606,0.4216915,0.35941866,0.6359747,0.38705337,0.36043346,0.6612044,0.3879467,0.36131057,0.639113,0.36761352,0.4072906,0.671501,0.37051547,0.40718338,0.61061686,0.42118335,0.48568273,0.70329875,0.42037827,0.48050663,0.43754113,0.66990155,0.51966566,0.68534064,0.6549178,0.51979417,0.22962941,0.60717577,0.39176515,0.47465965,0.5967742,0.41372862,0.26470676,0.834357,0.5875793,0.26987287,0.8134017,0.5722063,0.3611291,0.9079756,0.4131751,0.3767007,0.8870965,0.41278157,0.2335678,0.902737,0.52667624,0.11916057,0.8781733,0.5291268,0.19877583
hunched_roundshoulder,57.553222850950995,99.0098657754586,55.77213506398173,99.17021129641381,51.078695443726595,0.42164642,0.35967728,0.6207358,0.3868146,0.36139962,0.73809177,0.3888732,0.36025035,0.6130586,0.3679045,0.40756336,0.67442864,0.3709668,0.40736398,0.61631054,0.4176341,0.4866914,0.680415,0.4207315,0.48054835,0.4258598,0.6693177,0.51961297,0.68690854,0.65554976,0.5196745,0.23641627,0.6043482,0.3908588,0.4845366,0.59587216,0.41402873,0.2548435,0.8346603,0.5876854,0.29105082,0.81391895,0.5821976,0.33582997,0.9077555,0.412288,0.37023875,0.88849306,0.41203308,0.24148212,0.9058968,0.5270545,0.10245047,0.881991,0.5295044,0.16672282
hunched_roundshoulder,61.47796516944165,104.21728396094633,59.883109812196516,101.67033374020525,70.97498868464955,0.41654882,0.36864865,0.6374621,0.38701558,0.37112516,0.5820338,0.3847978,0.3710124,0.62007165,0.36975047,0.41781816,0.6548925,0.36765307,0.4207618,0.6424926,0.41393372,0.50020915,0.61210346,0.41639185,0.48161754,0.37441027,0.66339403,0.52071804,0.74695945,0.6248193,0.48599058,0.25418362,0.60249484,0.39256278,0.46061853,0.59492624,0.39301327,0.27929512,0.82741797,0.58660346,0.33078605,0.80753464,0.5699796,0.4193603,0.91084707,0.4156924,0.31816453,0.8790202,0.412392,0.2787815,0.915264,0.52674365,0.1240678,0.8935633,0.5282206,0.15952106
hunched_roundshoulder,59.764780784850984,103.8529889913745,59.66272009824771,102.5979827125197,53.75651891915429,0.41985935,0.37073776,0.66807526,0.38874084,0.37229672,0.6397673,0.38715848,0.37251636,0.6102625,0.36768967,0.41799966,0.65180755,0.3672906,0.42014524,0.64336586,0.41418454,0.49877483,0.65447605,0.4130256,0.4913903,0.38356072,0.66485727,0.52260023,0.76839024,0.65485555,0.5200322,0.26249832,0.6065873,0.3971134,0.46152434,0.59436405,0.41306564,0.25600463,0.8271309,0.583929,0.32003543,0.8087544,0.5687291,0.39751247,0.90933204,0.4116271,0.33780396,0.87838477,0.40977627,0.281133,0.91615385,0.524487,0.10062442,0.8941821,0.5257573,0.16271365
hunched_roundshoulder,59.28338314516654,102.91943873561718,59.111257454850055,100.98578486082988,66.38090099606143,0.41889235,0.37147656,0.5906009,0.38881394,0.3734121,0.63298243,0.38787088,0.3738867,0.5854668,0.36695188,0.41887045,0.62452286,0.36596665,0.42129594,0.61594784,0.41411585,0.4992306,0.6195232,0.41495666,0.48250443,0.37225944,0.6662235,0.5199816,0.7432944,0.6287187,0.50032276,0.23161638,0.60539675,0.39627442,0.4545058,0.5954031,0.40276128,0.25687715,0.8309123,0.5861839,0.32771808,0.81069183,0.56985116,0.41280168,0.9107499,0.4126335,0.38498428,0.8794459,0.41121736,0.30770037,0.9115541,0.5181241,0.086875334,0.8872964,0.5197057,0.14621629
hunched_roundshoulder,60.6442059319228,102.39930616994235,59.43253589302911,103.79837479877114,51.91814618328868,0.4206791,0.37027204,0.61266,0.38831803,0.37247837,0.60013896,0.38713694,0.37206042,0.6005813,0.36648938,0.41971788,0.64424545,0.36662287,0.4215609,0.6359867,0.41111833,0.5000946,0.5967126,0.4149809,0.4818513,0.3902342,0.66507185,0.5213958,0.780472,0.6545869,0.5180407,0.2493525,0.6062434,0.39955574,0.46829075,0.59487295,0.4124665,0.26940888,0.8320106,0.5876763,0.35770565,0.8122493,0.5694241,0.434761,0.91110885,0.41129628,0.39471298,0.889361,0.4129172,0.28472558,0.9080922,0.5229584,0.100023724,0.8657405,0.5238757,0.1460299
hunched_roundshoulder,61.53830930803851,101.39455802227684,57.80832373858925,100.17646208569676,67.38592235129379,0.419971,0.3703083,0.5863683,0.38870633,0.37247315,0.58812773,0.38686776,0.371732,0.5816179,0.36857146,0.41917324,0.6266314,0.36793852,0.42050582,0.6346096,0.4120952,0.5005411,0.6097204,0.41652006,0.4813963,0.39978993,0.66670966,0.5198053,0.7818085,0.62653154,0.48604465,0.239987,0.6025949,0.39853406,0.44267035,0.59407246,0.40298897,0.262958,0.8355746,0.58866715,0.3325446,0.8238019,0.57066375,0.39434415,0.91047424,0.41349146,0.37526953,0.8890426,0.41346127,0.28173834,0.91095704,0.52472466,0.1288022,0.8897347,0.526973,0.1605545
hunched_roundshoulder,60.324724815930566,101.20910472593266,58.376493024696764,99.65223140651995,52.42808810672182,0.41662192,0.3688681,0.55928403,0.3855426,0.37184843,0.5668545,0.38397008,0.3709942,0.60115904,0.36794633,0.42013383,0.6169184,0.36735165,0.42135912,0.62773824,0.41311204,0.5004137,0.6158571,0.41768903,0.48154256,0.38723078,0.66755474,0.5188411,0.7760676,0.65856886,0.5173991,0.22860238,0.6041557,0.39695522,0.4631227,0.59450173,0.4023179,0.2604986,0.8364016,0.5901067,0.33509907,0.82569575,0.5726528,0.36623073,0.9111878,0.41538864,0.4081595,0.8902554,0.41477084,0.31539515,0.9109475,0.52446604,0.13304761,0.88532513,0.52146804,0.16683853
hunched_roundshoulder,61.490642157639016,103.85042084024661,59.720011725005776,100.11329649625247,66.85772333220919,0.41594166,0.36802027,0.50768787,0.38387176,0.3699363,0.5498163,0.38336176,0.3695112,0.6006892,0.36911592,0.41836715,0.60444427,0.3683804,0.42036614,0.61485636,0.4131624,0.500547,0.60446185,0.41658193,0.48006174,0.38818124,0.6655216,0.51872504,0.77301687,0.6292059,0.48669988,0.24717714,0.6056774,0.39689064,0.4762558,0.5958848,0.4014735,0.26318416,0.83574486,0.5891234,0.32309476,0.82439417,0.57233447,0.35819024,0.91594386,0.42239782,0.28535646,0.89080256,0.4148365,0.3175055,0.9249086,0.52509606,0.121158525,0.86945987,0.5259476,0.15172336
hunched_roundshoulder,62.492801206655585,104.30807083539415,59.29541301525194,101.06875799886723,67.81025468367,0.4145654,0.36817297,0.48191127,0.38343117,0.3705799,0.5264043,0.38277206,0.37003002,0.58594966,0.36806166,0.41908535,0.5948875,0.36845157,0.41988078,0.6224186,0.41024753,0.5012304,0.55447406,0.4176545,0.47831765,0.38755566,0.66503304,0.5176578,0.7731629,0.626647,0.48422524,0.28670534,0.6041696,0.39828655,0.41192967,0.5960997,0.4028286,0.22864567,0.83464754,0.589856,0.3419895,0.8248472,0.5693478,0.40944037,0.9170735,0.42162895,0.32039213,0.89250815,0.41499493,0.29951042,0.90625215,0.52577424,0.12218909,0.8687924,0.5263698,0.16203247
hunched_roundshoulder,62.59920246125795,103.76742038145261,60.472199967731775,99.66045495428062,67.72505490396325,0.42159206,0.37091002,0.5539365,0.38942373,0.3717674,0.59449464,0.38758487,0.37195334,0.60636824,0.36825514,0.4189785,0.6051575,0.36904472,0.42071867,0.6434279,0.410029,0.5006963,0.5914273,0.4186399,0.48164883,0.41808593,0.6645741,0.5172983,0.7421366,0.62885183,0.48529896,0.28359085,0.6071982,0.39859003,0.46104062,0.5973228,0.40434843,0.27851573,0.8362156,0.5887549,0.31998554,0.8274554,0.570049,0.38758126,0.9159445,0.4211603,0.26469937,0.89028656,0.41345093,0.30044463,0.9239449,0.5249674,0.13038842,0.8710515,0.52439255,0.15426987
hunched_roundshoulder,63.067213810463066,105.25596448840852,59.623583114303536,103.9576821309725,67.24642256768544,0.4213502,0.3724343,0.49406213,0.39012498,0.37355205,0.6492644,0.390202,0.37380016,0.6236169,0.36928976,0.4204932,0.56311417,0.3698477,0.42036477,0.6280101,0.4093253,0.5004231,0.5620569,0.4171294,0.47860202,0.4110123,0.6655222,0.5186462,0.7907806,0.62791204,0.4841542,0.28910482,0.60627407,0.3988081,0.42237645,0.5964941,0.40334097,0.26509538,0.82926476,0.5996747,0.36615542,0.811191,0.56991965,0.38743886,0.9187416,0.43524638,0.20909807,0.89056396,0.4141737,0.25090426,0.91001934,0.52708286,0.12661524,0.8894824,0.52806515,0.18188491
hunched_roundshoulder,60.319799998760914,108.99885351206214,60.285715312822916,102.66092973591054,68.50392186558732,0.4225294,0.37288997,0.46037197,0.3908603,0.37456223,0.65110135,0.391129,0.3751453,0.6488085,0.3680848,0.42120662,0.576568,0.3697021,0.4212242,0.63549656,0.41152024,0.49839544,0.6030734,0.41891575,0.47898307,0.429005,0.6636657,0.5200955,0.74779665,0.6265099,0.48393136,0.29215923,0.6076067,0.3987473,0.49070954,0.59536004,0.39895105,0.30219018,0.8202224,0.59067243,0.36443368,0.81470406,0.5717752,0.42955792,0.9168184,0.4344031,0.17639841,0.89069813,0.41496205,0.2228123,0.9271547,0.5331406,0.10212664,0.89089197,0.52877975,0.1494084
hunched_roundshoulder,63.13346899421489,103.87039231337974,59.92756751350413,102.78482936745456,68.2500300737596,0.4217332,0.3729616,0.4600955,0.39121264,0.37438282,0.64755124,0.39073825,0.37510106,0.63472754,0.3701493,0.4197383,0.5870134,0.37053782,0.42078057,0.6199354,0.41063148,0.500795,0.56904346,0.41783124,0.47795206,0.3920881,0.6650102,0.5168229,0.751402,0.6262206,0.48268944,0.31359,0.60564864,0.39759067,0.47659555,0.5941901,0.39678094,0.3183194,0.83079,0.5892126,0.3736878,0.8160693,0.5676031,0.40064254,0.91110444,0.42273507,0.22535712,0.88905406,0.41439277,0.2990658,0.9089297,0.5246568,0.116869524,0.88851047,0.5261274,0.16015267
hunched_roundshoulder,60.921337516665055,104.4012346156731,59.29867101548603,106.43649438455353,68.39874378255828,0.4233484,0.37449628,0.4925454,0.3906409,0.37503892,0.6431216,0.3913296,0.37526527,0.6299821,0.36594635,0.42324838,0.5545101,0.36734802,0.42104435,0.6117936,0.40937704,0.502371,0.539928,0.41834825,0.47928554,0.41876668,0.66435766,0.520294,0.75410986,0.62619245,0.48352107,0.31201464,0.6007203,0.393658,0.4907283,0.59310055,0.3947001,0.3223542,0.8292565,0.5895913,0.38189813,0.8142993,0.5584211,0.40204474,0.9091391,0.42679125,0.24415453,0.8896754,0.4150868,0.2876995,0.9298522,0.5279426,0.11715668,0.8927599,0.52691925,0.1380903
hunched_roundshoulder,61.77461625056569,103.16715603643519,58.39915559236286,104.4209875227528,67.69500890180437,0.42116928,0.37398377,0.50910646,0.3896081,0.3754929,0.66658205,0.3897966,0.3754302,0.6688313,0.36839923,0.42310056,0.57067025,0.37095028,0.42337772,0.6349077,0.41079056,0.50314754,0.5813472,0.4188207,0.47895142,0.40477675,0.6661786,0.52084297,0.7595899,0.6269214,0.4834107,0.30828056,0.599136,0.39280516,0.52974355,0.59180343,0.39229345,0.32228613,0.83110523,0.58989346,0.37429336,0.82278365,0.5584966,0.39689934,0.9097742,0.419859,0.1994669,0.89078844,0.4163095,0.27458438,0.9161335,0.5285214,0.13203812,0.89840835,0.52851754,0.12486253
hunched_roundshoulder,61.303201370199936,102.93665081232564,59.05798880951312,104.29744306104561,70.76573900923704,0.4151953,0.37259117,0.50884104,0.38351616,0.37667942,0.7146885,0.38446832,0.37586737,0.6643072,0.36641502,0.42580754,0.6658061,0.36913487,0.4259982,0.6770141,0.40900764,0.504651,0.5560961,0.4210416,0.4816679,0.41558027,0.66642594,0.5214742,0.76371187,0.6234204,0.4828016,0.32539794,0.60021293,0.39265332,0.53880984,0.592994,0.39400053,0.33869672,0.83689547,0.58930534,0.32671824,0.8266362,0.55856174,0.38436168,0.9135188,0.41823354,0.3339074,0.8941967,0.41389123,0.32892254,0.9274181,0.5259937,0.11453537,0.8887974,0.52182376,0.11582376
hunched_roundshoulder,60.097095078896004,101.54449433493693,58.50957926067446,101.74863502885029,73.28953488869178,0.4208876,0.37722006,0.6142201,0.3872018,0.37856048,0.6829406,0.38832808,0.37823853,0.67870945,0.3641448,0.4263563,0.5995137,0.36760804,0.4269146,0.6853374,0.40842795,0.5043371,0.5419644,0.41598207,0.49057624,0.43413872,0.6685936,0.5215156,0.7289387,0.623258,0.48191905,0.30471,0.6002186,0.39135063,0.5050636,0.5923048,0.39254236,0.3278098,0.83941567,0.5898454,0.29235575,0.82983255,0.5698792,0.3541265,0.9122094,0.41639048,0.35743302,0.8939061,0.41592422,0.32229325,0.92956734,0.52574986,0.088931516,0.88965416,0.5218084,0.105418906
hunched_roundshoulder,58.48589476510848,99.96218539105513,58.48928676865035,106.00225827788077,72.28553806183491,0.4165158,0.3763384,0.59332865,0.38344523,0.38019451,0.6813637,0.38473523,0.37901884,0.73003536,0.36362982,0.4280564,0.6644125,0.36645317,0.42738006,0.70081484,0.4111652,0.50651383,0.5924886,0.4238944,0.4818581,0.43240452,0.6688313,0.521578,0.7790704,0.6213247,0.48060724,0.346135,0.6002502,0.39348578,0.46604872,0.593357,0.3949259,0.326467,0.84749997,0.5899894,0.32662454,0.82436836,0.5564231,0.44344026,0.91197455,0.42019317,0.3916962,0.8944501,0.41616446,0.35872787,0.90588945,0.52749723,0.1244138,0.88306785,0.5228847,0.12991875
hunched_roundshoulder,59.483162404084936,104.60294376224192,59.4255691000757,107.03506484265674,73.04397592765147,0.41906187,0.3794466,0.64739186,0.38726732,0.38169244,0.59731245,0.3876493,0.38108075,0.64278436,0.3666112,0.4289001,0.6497058,0.36896703,0.42834088,0.66693634,0.41114601,0.50539345,0.60265315,0.42110738,0.4789749,0.41815373,0.6650493,0.5192262,0.77524257,0.61796457,0.476963,0.3857517,0.5995242,0.39311734,0.48243222,0.5914095,0.39295372,0.312132,0.8341269,0.5888698,0.3341306,0.8140914,0.5562083,0.45526543,0.91331553,0.42481875,0.30384442,0.8901381,0.41410643,0.31838742,0.92431056,0.5264566,0.117563926,0.8838584,0.5216295,0.13146545
hunched_roundshoulder,56.514536080746446,104.15641331506319,61.426773545754415,106.1983666693302,73.5119463386349,0.40735197,0.37840262,0.5928479,0.3786374,0.3831168,0.61022455,0.37908396,0.3811966,0.6543842,0.36097974,0.43167374,0.6242245,0.36234045,0.43093535,0.6725889,0.40992928,0.5064987,0.5677644,0.41998625,0.48070747,0.39224905,0.6664134,0.52301186,0.76316726,0.61859334,0.47976908,0.3365097,0.60763514,0.39632383,0.50202316,0.5960616,0.40494576,0.2860575,0.8299613,0.5885487,0.377775,0.81171596,0.5565677,0.48479196,0.9105561,0.41734996,0.44149,0.88426685,0.41514587,0.35317546,0.9258847,0.5276996,0.12738752,0.88561857,0.5218772,0.1237453
hunched_roundshoulder,57.09368743062675,104.38443235031488,61.97704090604732,106.9136513999706,76.58801765399852,0.41286474,0.3824513,0.5734671,0.3815273,0.38449124,0.5592332,0.3824243,0.38329574,0.61656773,0.36143893,0.4326013,0.5863898,0.36332163,0.43238616,0.6295115,0.40927264,0.5073679,0.56154364,0.41514575,0.49047738,0.3986681,0.66645014,0.52368134,0.7573074,0.6179215,0.47980523,0.3182736,0.6085012,0.3958945,0.4958792,0.59612125,0.40585214,0.30727115,0.8290392,0.587296,0.34848553,0.8117957,0.55721635,0.42831254,0.90906286,0.41696787,0.3492667,0.8827442,0.4146951,0.32650313,0.9298514,0.527007,0.1182703,0.8890873,0.5214313,0.12388461
hunched_roundshoulder,55.42519308022882,105.92783653668431,61.464421548459526,105.04764371872312,76.21650317447401,0.41456753,0.3845417,0.5314949,0.38395655,0.3849133,0.5169154,0.38484168,0.3846148,0.54911166,0.3620419,0.43200618,0.5237958,0.36376178,0.43180656,0.58079666,0.41274032,0.506363,0.6019261,0.41691667,0.4829851,0.4169038,0.6638297,0.5228406,0.7803785,0.6131523,0.4764119,0.36841103,0.6038573,0.392935,0.551967,0.58997345,0.39396137,0.36204645,0.8289541,0.5799019,0.3198542,0.8108944,0.5567909,0.4123164,0.90895355,0.41549847,0.40062875,0.8807101,0.41145307,0.34013918,0.91166055,0.52411944,0.10643229,0.8897523,0.5192241,0.12310344
hunched_roundshoulder,57.51392890802285,109.47986275417111,62.68266091901217,109.77454443572213,77.93751960002047,0.41932034,0.3855804,0.51254255,0.38858387,0.38544372,0.48685807,0.3870661,0.38555613,0.51464367,0.3638578,0.43324375,0.56522834,0.36564416,0.43294692,0.6207058,0.4121604,0.5099837,0.56961936,0.42010581,0.4829676,0.44032982,0.66396165,0.5236652,0.7658759,0.6118705,0.4756461,0.3875522,0.60525066,0.39307162,0.51757014,0.5890098,0.38562495,0.3600004,0.8189796,0.5802763,0.35847285,0.80074036,0.5551247,0.40128198,0.91080654,0.41652852,0.39901584,0.8848673,0.41235542,0.36492512,0.9107062,0.526781,0.107527494,0.8898127,0.5224475,0.10114106
hunched_roundshoulder,54.5021583504473,111.65232736309872,62.66862488026779,112.13735275643967,81.62683261982451,0.40942234,0.38522956,0.52391803,0.38145384,0.38595578,0.4733429,0.37490046,0.38571465,0.5080928,0.3595097,0.43560514,0.5306419,0.36278564,0.43367893,0.57657975,0.41105044,0.50862813,0.59099305,0.41749808,0.4843835,0.41834375,0.6606586,0.5237891,0.73344004,0.60639787,0.47364065,0.41639942,0.60258794,0.39247024,0.5061969,0.59014887,0.39467835,0.34478483,0.80955994,0.57970697,0.39644217,0.79104704,0.5538376,0.4351425,0.90918076,0.41881785,0.32620674,0.8816514,0.41254464,0.29901,0.9119245,0.52536863,0.1150628,0.8712611,0.5278241,0.12908548
hunched_roundshoulder,55.04215143398068,105.81989222704144,62.47155343214541,105.12452432802078,82.2891902145865,0.41056836,0.3837603,0.56199014,0.38127655,0.38544926,0.50358784,0.37719923,0.38634405,0.49620044,0.3592382,0.43600875,0.5095377,0.3625872,0.4331831,0.56135184,0.41029894,0.50982624,0.56366247,0.42131346,0.48340058,0.4095191,0.6655184,0.52544993,0.7166082,0.60958564,0.46784493,0.4043175,0.60588694,0.3916749,0.5284218,0.59347,0.39475378,0.34095716,0.81813496,0.5869132,0.33261684,0.79801214,0.5532839,0.39666405,0.9052274,0.41241094,0.42325574,0.86857474,0.40623412,0.3106033,0.91306514,0.49067608,0.08239426,0.8967569,0.48339173,0.11306535
hunched_roundshoulder,56.15202509624536,105.84535517226726,62.90187584042373,110.03258898256522,80.28675633485719,0.41404152,0.38533288,0.5043683,0.383102,0.3865836,0.55135006,0.38430095,0.38559482,0.50722235,0.3589995,0.43599945,0.5609914,0.36418638,0.43295535,0.5785797,0.41088685,0.5142247,0.59799206,0.42469686,0.47840595,0.44808325,0.6652777,0.525629,0.69419307,0.6100337,0.46767947,0.40851995,0.6046071,0.39269188,0.52988744,0.5930312,0.39418337,0.34938014,0.8252181,0.58095247,0.36725992,0.79370487,0.54210734,0.42086414,0.9029218,0.4142726,0.41975954,0.87112546,0.40707073,0.31001514,0.89136624,0.51856935,0.092767246,0.83151495,0.519517,0.1248314
hunched_roundshoulder,54.32962177227746,107.07544492102986,63.00863169715103,112.75797106518371,77.46232967908435,0.40480083,0.38383228,0.6335702,0.37313992,0.38853478,0.63963634,0.37250036,0.38800496,0.5873229,0.3556633,0.4382011,0.5537835,0.36050293,0.4344476,0.6121841,0.4101147,0.5148544,0.6183059,0.42426693,0.47917548,0.4379808,0.6627418,0.5243771,0.71576655,0.6124068,0.47162,0.4023898,0.60204285,0.3932089,0.50313157,0.5923403,0.39587143,0.34367424,0.8272397,0.58152366,0.36848748,0.80481267,0.54130524,0.41623324,0.90861344,0.41583115,0.4409238,0.88670033,0.41041285,0.3694528,0.90829057,0.52473027,0.101249635,0.8942176,0.48316556,0.12421005
